metodo,passo_inicial,semente,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,tempo,0
SGD,0.01,0,0.1752,0.2158,0.2557,0.2978,0.3363,0.3685,0.3977,0.4263,0.4525,0.4751,0.4953,0.5149,0.5298,0.5428,0.5551,0.567,0.5781,0.5875,0.597,0.6067,0.6169,0.6244,0.6328,0.64,0.6454,0.6545,0.6592,0.6651,0.6706,0.6759,0.6809,0.6846,0.6891,0.6931,0.6975,0.7006,0.7044,0.7078,0.7101,0.7119,0.7142,0.7166,0.7192,0.721,0.7236,0.7257,0.7275,0.7296,0.7318,0.7338,0.7362,0.7387,0.741,0.7419,0.7429,0.744,0.7463,0.7476,0.7498,0.7508,0.7523,0.7548,0.7562,0.7567,0.7582,0.7588,0.7602,0.7626,0.7629,0.7647,0.7658,0.7669,0.7681,0.7693,0.7704,0.772,0.773,0.7742,0.7752,0.7756,0.7772,0.7779,0.7789,0.7802,0.7806,0.781,0.7806,0.782,0.7829,0.7837,0.7848,0.7849,0.7857,0.7864,0.7869,0.7884,0.7888,0.789,0.7899,0.7903,305.0900778770447,0.1059
SGD,0.01,1,0.1533,0.2108,0.2644,0.3135,0.3564,0.3893,0.4189,0.4402,0.4622,0.4805,0.4991,0.5125,0.5252,0.5369,0.5468,0.557,0.5647,0.5725,0.5816,0.59,0.5973,0.6043,0.6115,0.6167,0.6222,0.6278,0.6325,0.6371,0.6421,0.6471,0.6514,0.6579,0.6617,0.6687,0.6715,0.6745,0.6799,0.6834,0.6876,0.6912,0.6933,0.6969,0.6999,0.7033,0.7056,0.7088,0.7114,0.7135,0.7161,0.7173,0.7192,0.7218,0.7248,0.7253,0.727,0.729,0.7305,0.7334,0.7344,0.7361,0.738,0.7406,0.7422,0.7423,0.7441,0.7455,0.746,0.7478,0.7491,0.7512,0.7526,0.7544,0.7558,0.757,0.7586,0.7602,0.7612,0.7615,0.7628,0.7639,0.7652,0.7655,0.7671,0.7678,0.7683,0.7687,0.7692,0.771,0.7711,0.7716,0.772,0.7737,0.7741,0.7749,0.7767,0.7769,0.7773,0.7781,0.7788,0.7792,336.4581184387207,0.1028
SGD,0.01,2,0.1399,0.2038,0.2605,0.3052,0.3484,0.3796,0.4097,0.4338,0.4579,0.4782,0.4967,0.5137,0.5271,0.5395,0.5483,0.5591,0.5674,0.5769,0.5852,0.592,0.6028,0.6103,0.6177,0.6242,0.6304,0.6367,0.6413,0.6458,0.6502,0.6572,0.6596,0.6636,0.6684,0.6717,0.675,0.6791,0.683,0.6866,0.6895,0.6931,0.6977,0.7007,0.7049,0.7086,0.7109,0.7135,0.7161,0.7191,0.7213,0.724,0.7253,0.7267,0.729,0.7301,0.7324,0.733,0.7355,0.7362,0.7381,0.7403,0.7408,0.7426,0.7445,0.7456,0.7466,0.7475,0.7488,0.7503,0.7518,0.7526,0.7536,0.755,0.7565,0.758,0.7589,0.7605,0.7627,0.7636,0.7652,0.7664,0.7678,0.7689,0.7699,0.771,0.7721,0.7726,0.7738,0.7746,0.7764,0.777,0.778,0.7791,0.7799,0.781,0.7815,0.783,0.7837,0.784,0.7858,0.786,349.4778985977173,0.1131
SGD,0.01,3,0.1463,0.2052,0.2606,0.3143,0.3546,0.3928,0.4193,0.4414,0.4605,0.476,0.4929,0.51,0.5264,0.5391,0.5497,0.5613,0.5693,0.578,0.5856,0.595,0.6047,0.6122,0.6194,0.6262,0.6321,0.6389,0.6437,0.649,0.6537,0.6581,0.6616,0.6663,0.672,0.6768,0.6785,0.6835,0.687,0.6894,0.6944,0.6963,0.6993,0.7041,0.7065,0.7096,0.7127,0.7148,0.7183,0.7209,0.7242,0.727,0.7279,0.7309,0.7338,0.7352,0.7372,0.739,0.7402,0.7431,0.7449,0.7471,0.7485,0.7514,0.7522,0.7529,0.7541,0.7558,0.7573,0.7588,0.7602,0.7622,0.763,0.7644,0.7656,0.7669,0.7682,0.7704,0.7712,0.7719,0.7729,0.7739,0.7744,0.7762,0.7767,0.7774,0.7789,0.779,0.7803,0.782,0.7819,0.783,0.7827,0.7831,0.7839,0.7843,0.7854,0.7857,0.7863,0.7874,0.7882,0.7891,253.49636268615723,0.1
SGD,0.01,4,0.1784,0.2368,0.2829,0.3219,0.3564,0.3856,0.4118,0.436,0.4571,0.4749,0.4912,0.5052,0.5186,0.5319,0.5416,0.5536,0.563,0.5714,0.5821,0.5899,0.5998,0.6085,0.6144,0.6216,0.6281,0.6336,0.6398,0.6446,0.6502,0.6566,0.6605,0.6653,0.6692,0.6735,0.6769,0.6823,0.6846,0.6878,0.691,0.6945,0.6972,0.6982,0.7007,0.703,0.7036,0.706,0.7093,0.7127,0.7141,0.7178,0.7194,0.722,0.7246,0.727,0.7291,0.7316,0.7336,0.7357,0.7371,0.7387,0.741,0.7418,0.743,0.7438,0.7446,0.7463,0.7478,0.7493,0.7511,0.7523,0.7535,0.7558,0.7571,0.759,0.7599,0.761,0.7624,0.7649,0.7658,0.7662,0.768,0.7701,0.7723,0.7723,0.7735,0.7739,0.7756,0.7771,0.7784,0.7805,0.7814,0.782,0.7831,0.7851,0.7856,0.7865,0.7867,0.7872,0.7879,0.7889,264.4268937110901,0.0866
SGD,0.01,5,0.1957,0.2483,0.2897,0.3284,0.3596,0.387,0.4099,0.4304,0.4524,0.468,0.4828,0.4988,0.5111,0.5231,0.5325,0.5431,0.5535,0.5636,0.5734,0.582,0.5901,0.5964,0.6035,0.6097,0.6179,0.6235,0.6319,0.6368,0.6421,0.6489,0.6537,0.6587,0.6646,0.668,0.6732,0.678,0.6834,0.6872,0.6921,0.6949,0.6976,0.7001,0.7029,0.7059,0.7091,0.7126,0.7156,0.7179,0.7208,0.7223,0.7252,0.7272,0.7298,0.7311,0.7336,0.7359,0.7371,0.7387,0.7401,0.7414,0.744,0.745,0.7477,0.7499,0.7513,0.752,0.7541,0.7555,0.7571,0.7576,0.759,0.7604,0.7612,0.7622,0.7628,0.7646,0.7654,0.7669,0.7685,0.7704,0.7718,0.7729,0.7731,0.776,0.7761,0.7766,0.7772,0.7772,0.7789,0.7793,0.7804,0.7818,0.7829,0.7841,0.7845,0.7853,0.7868,0.7879,0.7892,0.7904,212.88264799118042,0.1245
SGD,0.01,6,0.144,0.2029,0.2599,0.3116,0.3587,0.3979,0.4313,0.4588,0.4812,0.5025,0.5183,0.535,0.5497,0.5615,0.5753,0.5865,0.597,0.6035,0.612,0.6199,0.6262,0.6329,0.6377,0.6442,0.648,0.6525,0.6567,0.6614,0.6657,0.6699,0.6741,0.6771,0.6814,0.685,0.6886,0.6917,0.6947,0.697,0.6996,0.7037,0.7064,0.7091,0.7113,0.7132,0.7165,0.7194,0.7221,0.7248,0.7274,0.7291,0.7303,0.7327,0.735,0.7356,0.7372,0.7377,0.7402,0.7425,0.7446,0.7456,0.7471,0.7483,0.749,0.75,0.7509,0.7516,0.7528,0.7537,0.7555,0.7567,0.7575,0.7587,0.7607,0.7614,0.7628,0.7641,0.7651,0.7657,0.7672,0.7686,0.7696,0.7708,0.7719,0.7723,0.7748,0.7755,0.7763,0.7773,0.7783,0.7787,0.7792,0.78,0.7813,0.782,0.7825,0.7833,0.7845,0.7859,0.7859,0.7872,211.90892004966736,0.0912
SGD,0.01,7,0.1797,0.2429,0.298,0.3414,0.3855,0.4209,0.4513,0.4805,0.5014,0.5215,0.5382,0.5537,0.5632,0.5754,0.5821,0.5927,0.6031,0.6117,0.6188,0.6264,0.6319,0.6389,0.6442,0.652,0.655,0.6598,0.6657,0.6699,0.6738,0.6769,0.6814,0.6838,0.6866,0.6886,0.6919,0.6956,0.6983,0.7016,0.7042,0.7072,0.7104,0.7135,0.7148,0.7168,0.7198,0.7233,0.725,0.7256,0.7285,0.7302,0.7322,0.7338,0.736,0.7383,0.7395,0.7408,0.7421,0.7447,0.7463,0.7476,0.7495,0.75,0.752,0.7532,0.7552,0.7561,0.7574,0.758,0.7594,0.7602,0.7613,0.7622,0.763,0.7648,0.7659,0.7662,0.7675,0.7682,0.7699,0.7714,0.7728,0.7735,0.7753,0.7762,0.7767,0.7781,0.7791,0.7798,0.7806,0.7815,0.7832,0.7839,0.7845,0.7856,0.7861,0.7881,0.788,0.7891,0.7897,0.7909,211.51473212242126,0.0816
SGD,0.01,8,0.1355,0.1729,0.2154,0.2617,0.3062,0.3451,0.3786,0.4088,0.4363,0.4626,0.4846,0.5038,0.5203,0.5363,0.5503,0.5621,0.5739,0.5846,0.5926,0.6031,0.6122,0.6198,0.627,0.633,0.6387,0.6448,0.6501,0.655,0.6603,0.6661,0.6711,0.6758,0.6805,0.6838,0.6885,0.6915,0.6958,0.6983,0.7013,0.7049,0.709,0.7134,0.7161,0.7184,0.7215,0.7237,0.7256,0.7283,0.7304,0.7333,0.7342,0.7365,0.7404,0.7423,0.7441,0.7446,0.7461,0.7482,0.7502,0.7516,0.7533,0.7553,0.7564,0.7583,0.7594,0.7608,0.7627,0.7633,0.7652,0.7662,0.7678,0.769,0.771,0.7714,0.7726,0.7749,0.7757,0.7771,0.7786,0.7795,0.7812,0.7824,0.7835,0.7847,0.7864,0.7865,0.7877,0.7885,0.7904,0.7918,0.7921,0.7932,0.7942,0.7955,0.7962,0.7969,0.7975,0.798,0.7986,0.7994,211.1995894908905,0.0845
