metodo,passo_inicial,iteracoes,raio,semente,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,tempo
FDIPA,0.01,2,49,0,41.314330745972896,41.26754355857852,41.2341265238862,41.207986458436395,41.18987593856846,41.17605729879348,41.16264454423971,41.1493270434881,41.13533996306783,41.12015372953266,41.10379719085079,41.083220310227254,41.059483551852026,41.03307250725969,41.003349997440075,40.97316644534226,40.94082306183357,40.907467621237025,40.87148028097757,40.83451699831703,40.79600655853701,40.756810380130425,40.71595157664874,40.67372960527584,40.63161213191403,40.58961532109529,40.54730814941281,40.50317018354453,40.458673445673476,40.41315813364426,40.367844271239576,40.3220458067544,40.276266663546316,40.23074328945781,40.18437567304881,40.138204502608005,40.092324585924494,40.04583463991447,39.99905085251981,39.95219203561813,39.90573953768542,39.85793822255691,39.810423465032976,39.76379122742237,39.71842412151016,39.67201040444877,39.62580507958388,39.58011064849504,39.534073767039025,39.48789269559547,39.44160329244646,39.39559624603607,39.34899573453977,39.30221278981766,39.25601897070055,39.20941758123235,39.16293924515031,39.11653211584054,39.06986379991394,39.023434876158284,38.977703026456055,38.93229760367355,38.88641956697163,38.8403361446724,38.79447333707655,38.748497129737295,38.70303501878054,38.65791731688171,38.61342439635157,38.56803511322059,38.522884239100264,38.47762086681141,38.43268362559105,38.38677017099944,38.340930788002716,38.295600471264734,38.250830578375364,38.206984438450775,38.16320647473847,38.11929971341716,38.07562602257191,38.031231385641654,37.98728127851576,37.942885265331576,37.89878790336399,37.85478970339379,37.810408096907324,37.76729344174573,37.724145075773244,37.681026999922494,37.638105845774284,37.59526837345961,37.55279337923274,37.50985949332619,37.467102466946876,37.42403659729585,37.38118177126642,37.33833381031313,37.29672393109919,37.25346362539067,2413.163610458374
FDIPA,0.01,2,49,1,17.7618255637462,17.756373156328138,17.78907609987545,17.88395228109161,18.05744575964336,18.290950830645006,18.548359688052034,18.80537525944456,19.059412306738114,19.30277420899806,19.533456167578713,19.746245117858383,19.941821767147957,20.119602384724246,20.280668594617264,20.42491866670424,20.553956215505615,20.66935031790383,20.773244995159295,20.86559522210616,20.947190683515878,21.021420515268023,21.08795828368869,21.147081228567696,21.19990882267313,21.24772292873902,21.29213483092043,21.331997077495846,21.368519227441293,21.401859000612905,21.43216979500514,21.459259550454234,21.48398888507519,21.507096593094595,21.528826763822742,21.549063086164768,21.568676827285824,21.586264832913244,21.603359728681074,21.61860565213751,21.632834764165118,21.647199593043197,21.66009834579199,21.672355971641544,21.68368501827685,21.695210395153946,21.705827571453003,21.715854956706984,21.725368861673296,21.734623942565918,21.742960961403792,21.750544148443282,21.75810491265754,21.76536840329706,21.77242069947788,21.77930003349285,21.786218887042168,21.79172756720259,21.798044937386006,21.804654551275682,21.81176192518456,21.81695174479427,21.822807801848796,21.82777770736867,21.833476549907775,21.83839786326487,21.84251002855879,21.847071724150563,21.852318629401534,21.856875562767588,21.861607843098763,21.86650567066199,21.871067099014,21.875274135848542,21.879385251109497,21.883036381783164,21.886700349259222,21.891612975336606,21.895719859459348,21.899550557514385,21.903953987917866,21.908135503426486,21.912583610147372,21.917168302804736,21.920684721589947,21.924003367019235,21.928101417354124,21.931960928876553,21.935983345648857,21.940075295815742,21.944117850693477,21.94875148036162,21.952129124050074,21.957124162209077,21.961638764267796,21.965359064805906,21.96975376505853,21.97413759481366,21.978619693336867,21.983517288597923,1535.9435176849365
FDIPA,0.01,2,49,2,37.387834484791654,37.36220102704399,37.35291742117864,37.35783983654761,37.37342589851286,37.39200023987496,37.41234585354887,37.431810780257074,37.448701758549944,37.46167537987812,37.471595135618294,37.47693073946237,37.47999386834085,37.477940591960774,37.47199467622888,37.46270762761381,37.44897065229396,37.43301584890955,37.413113028132805,37.39155135374193,37.36746535387204,37.341663710643054,37.31440651539437,37.284448155548645,37.25522950985222,37.22381783407447,37.19129258178599,37.15845974422193,37.12458938392108,37.0898472956916,37.05475338096035,37.01868261827977,36.98269384264791,36.94561160645414,36.90861688653426,36.87114861971603,36.833122973906896,36.796337503816595,36.758317796389335,36.71983753056511,36.681539831451225,36.64368898397064,36.60396118284005,36.565292874009764,36.5264897059352,36.48852535648652,36.45079796511751,36.4117871168504,36.37212429668579,36.33247275356011,36.29202343694562,36.25243209147072,36.212340344260106,36.172187846560924,36.13261293170504,36.09288849178926,36.052396844254716,36.01197826253893,35.971245282181876,35.93169236801321,35.891610046060315,35.85171641126701,35.8109385901393,35.77010336768681,35.72974085092802,35.6895294000518,35.64927254692548,35.60944264364975,35.56988084619212,35.52941956228203,35.489396012758,35.4499323582644,35.41075614439872,35.37153987589054,35.332580182238814,35.29357427856294,35.255401991870116,35.21647863962834,35.17830917707576,35.13986430382318,35.10193447821802,35.06402980715629,35.02529030919952,34.98727458559869,34.949153840101424,34.91049465186455,34.872625112430626,34.8347395729911,34.79657251404968,34.75902622633628,34.72068912638659,34.68273292073748,34.64439727868339,34.60642082260028,34.568038124934624,34.52997479409735,34.492912390793336,34.45517801679774,34.41770574995814,34.379616987214916,779.7968063354492
FDIPA,0.01,2,49,3,2.841505533017252,2.8343397394513756,2.827656996472476,2.8215654195704762,2.816345905353269,2.81157266529252,2.8084337903421632,2.8065476885983265,2.8065515892797714,2.8085494971005738,2.8153396300302442,2.8281458072216292,2.853457155679792,2.9009191520655877,2.9952377893000834,3.1980146961978035,3.6337156817261875,4.336031724415301,5.082199336213314,5.796726616853078,6.559842276027217,7.351320224259622,8.06588274868973,8.670677972052692,9.186686744628835,9.641920705522688,10.052946041118373,10.43850079363104,10.801197747422144,11.150660741870485,11.485310842116126,11.808108059825544,12.12109700101118,12.424070881847648,12.71350795437007,12.987725151044542,13.246776474634935,13.490187300255391,13.716499644939198,13.92951755256641,14.127645783773936,14.314262806568696,14.489896139516915,14.65567925512309,14.812966418381778,14.962073818145816,15.105754678243407,15.241038778646459,15.371394424775072,15.493829893459209,15.6109643276758,15.72240641385803,15.829437104630987,15.932258923239516,16.02816787149441,16.121068038194668,16.21103426840835,16.297204083568744,16.380033600438182,16.461178036344634,16.537635539625175,16.614281255458184,16.687294437736313,16.7584620608396,16.828961232381744,16.896627940151774,16.964326135415746,17.028629907943593,17.0936785250682,17.15651578043958,17.216862854317764,17.27816595672052,17.33728216945537,17.39571818726239,17.45450241412587,17.51167188991924,17.567545571705274,17.62154871544664,17.675776643105568,17.728968623129955,17.781704332526736,17.832963861135656,17.88382609461863,17.93366279029437,17.983876681118097,18.03227579048358,18.080170198358065,18.12786953144058,18.175781319890838,18.222897080494008,18.269619575323606,18.315389674072495,18.36053292249062,18.404965449310907,18.449365202657876,18.492770985712298,18.535646038390812,18.579061040719807,18.620944809989293,18.662677700098065,1025.7529754638672
FDIPA,0.01,2,49,4,14.759681918944532,14.757163686969646,14.794807691017606,14.898768142903668,15.082205837929688,15.328487626575571,15.631026512344947,15.974783371295569,16.324508833953537,16.648505474033946,16.943675586344153,17.209196121848446,17.451259227394843,17.671547726099462,17.87230172398153,18.055059107811697,18.220944047828382,18.372601840256635,18.507340352845453,18.629360355829917,18.739640686494855,18.83937991644551,18.931195725140874,19.014374862223956,19.09011821956448,19.16098208020181,19.22796005938904,19.287980210103576,19.344273999837135,19.397774692494572,19.44775489917401,19.49537019218346,19.540520059924457,19.58392737146933,19.62305791130743,19.661000174830985,19.698670443153723,19.73373093780689,19.76893238266106,19.80195340231738,19.833821407889733,19.86428055288361,19.89507945216925,19.92371830513845,19.951915212112983,19.98032703664478,20.006912452378373,20.033706377459023,20.060500102619134,20.08554330188292,20.110062291723942,20.134794577024834,20.160110072963835,20.183996037624805,20.205800108267617,20.228598813945045,20.24980235718187,20.271207005805298,20.29215130365645,20.312863627092973,20.334109076130936,20.355204485556676,20.374401043202322,20.394221722886073,20.41397772852443,20.433144579986816,20.452135560438812,20.4693509427067,20.487231735851392,20.505824646908167,20.523332900350198,20.540806819946475,20.557869381432827,20.574299452348527,20.590928369234792,20.60646137941897,20.62171774347841,20.636902333466686,20.65206618889905,20.666567365863198,20.681357123746405,20.69523650871866,20.709470816853077,20.72395273191338,20.73816750228322,20.751930308572984,20.767038595612107,20.78040776772751,20.794126373446964,20.80725650985889,20.82084581827559,20.83460768951432,20.8475008818021,20.860611367828394,20.874163510020967,20.887561944539367,20.90008330729635,20.912909796514974,20.92467892626313,20.936665149542332,981.459802865982
FDIPA,0.01,2,49,5,5.565482634470903,5.5554421006368475,5.5494536391706575,5.548631279286375,5.559344528056459,5.590526280104115,5.670721904166773,5.867963079621821,6.264801015519758,6.772120102883689,7.242502957333563,7.6594291985349905,8.063161308912585,8.504953300580235,9.029051816347343,9.634741607156895,10.264880862416785,10.854964599816606,11.375094396933367,11.832283430700764,12.235845434884611,12.597198302327826,12.925305063396005,13.226625719650299,13.507780491372092,13.770017371677044,14.01303758918743,14.241423154293557,14.452457711817782,14.648033647233907,14.828803732318773,14.997433824384894,15.154472169765569,15.300761874548868,15.437206579142435,15.564042212386665,15.68368650137553,15.79634579761928,15.904595287760115,16.008669005488688,16.107878913398647,16.202635211988834,16.294341990753228,16.38148300719221,16.467743710385115,16.55003793873509,16.629995810743022,16.70796810711203,16.78320843190932,16.856983682366405,16.9287928083111,16.998826599530023,17.067899105353,17.134302310238308,17.200142274453075,17.264046152892192,17.327770774403746,17.389070649319162,17.450329568739708,17.509997852889153,17.5677779860085,17.626783999599805,17.684082101857328,17.73994477814563,17.795727392484956,17.849988082986638,17.902986830367308,17.95517366338986,18.007249962982737,18.058375621084362,18.107762725061498,18.15688801242554,18.203858757133418,18.251363886392845,18.297749629897414,18.343137519557125,18.388342291027413,18.43195589990489,18.474562401074333,18.51631163380071,18.556588869396585,18.59793809718638,18.63801295987708,18.678251272664205,18.717058373611174,18.754498464742966,18.792241202272134,18.828049818561727,18.863846235259306,18.899288137664314,18.933909051455167,18.96822355393784,19.00146310546082,19.03568501499459,19.068701603883728,19.10114700355837,19.133873028924327,19.165183212276528,19.19656385571199,19.225760223827077,1141.6432876586914
FDIPA,0.01,2,49,6,31.320555912590155,31.306001252604272,31.318892289727746,31.35784003147844,31.41519445022532,31.482360680967734,31.55033532201905,31.61419030188632,31.67165789245413,31.722911670387912,31.767294622831244,31.804350897843882,31.836733745083432,31.862663742531616,31.884542534814173,31.900837624009917,31.912298949444548,31.9195887466592,31.9219189440466,31.919817473734987,31.913921739975844,31.905724232767675,31.89560502304206,31.882068110690664,31.867436025560725,31.850070051897458,31.830801810741,31.809601549061455,31.78655285245757,31.762894116909166,31.73807786288848,31.712687274046587,31.68527630064376,31.657566799355752,31.62919640527784,31.599469298852636,31.569779799792517,31.54017241490555,31.509976173788893,31.47910547864075,31.447933722429777,31.416407456570102,31.38310189335311,31.350686580434015,31.319349055407994,31.286729608033326,31.253845924704283,31.220105118527844,31.18706399092347,31.154649658417128,31.12092452880518,31.087086141179554,31.053828359994828,31.021127399694905,30.987739081218248,30.955065417102393,30.92221124452224,30.890388952403114,30.858292135357907,30.826483913952455,30.79415227820438,30.76139747274111,30.729394422396943,30.6970633351996,30.665123752555022,30.632901399450294,30.60082943865504,30.567809581830396,30.53595630841559,30.504342956863823,30.47335032578397,30.442194383357304,30.410788977615617,30.378476392368466,30.34729958233438,30.31652181102729,30.28571837092009,30.25504645663052,30.224148047168875,30.193557866543028,30.16333654252876,30.133635327464308,30.10329244344691,30.072188230585947,30.042268699856365,30.012294664287825,29.983283482791997,29.953439600475757,29.925118565581755,29.895885231278623,29.866105237501557,29.83717532416556,29.808958597730932,29.78116595983631,29.752940522502392,29.72514175942501,29.696718184924727,29.6685738485642,29.64105661212774,29.61376365879365,1074.567239522934
FDIPA,0.01,2,49,7,27.719351504614707,27.71251095397434,27.739367605236048,27.802544132538507,27.894129370913166,27.995499725090585,28.098059047675385,28.191289486248987,28.276773557115373,28.352157242771334,28.41988986336207,28.48075002834134,28.53518621753202,28.583245928724683,28.621659177845885,28.655130389853007,28.68112071625016,28.70065751188407,28.715409375735746,28.72385621288617,28.728609081358005,28.72995732076217,28.72947710368434,28.72447090392904,28.717534738181552,28.708105560218417,28.69618788415361,28.68307093468808,28.668651652603575,28.653861408091775,28.63727367632487,28.620007529115455,28.600920859566774,28.580874073136542,28.560411312310695,28.538515238161764,28.516723439922313,28.494422276911077,28.471165034368358,28.447209205510507,28.4232387966549,28.399830211561436,28.375857651371284,28.35173277248807,28.327636320181536,28.302892756738263,28.27776625479749,28.25248259658064,28.227118024446693,28.200399062671448,28.174846322455046,28.148890772054788,28.123431401521724,28.09760088465163,28.071127220527796,28.045008787139288,28.019201739668212,27.992915954584046,27.96657595151048,27.94136615601113,27.915711245687127,27.890554233745167,27.86449063779637,27.838811794923224,27.81357775897461,27.788469758562023,27.76325273075931,27.738343070810622,27.713224265126858,27.687754489780644,27.663490217277836,27.63928913145866,27.61454693085945,27.590237001159586,27.565912868615918,27.542359112468965,27.519211477273277,27.49563929113737,27.47252616042994,27.44855534105661,27.425155617321355,27.401904755210243,27.37853668946341,27.35447483751104,27.331360568645533,27.308746758369605,27.285255752678754,27.26223249734066,27.23914521688556,27.217044049161018,27.195601859256495,27.17275479568857,27.150373297930173,27.1279125574963,27.105809119980343,27.083592388124817,27.062376965223443,27.040572635509136,27.01871153345001,26.996834005175934,1331.0196912288666
FDIPA,0.01,2,49,8,42.431060527284295,42.375842856089626,42.32969582220122,42.29193916333726,42.26318583803757,42.23864032960266,42.21970689514542,42.19726865653728,42.178427256350304,42.15708255809929,42.1350296168925,42.110119847313086,42.08390277990371,42.05622364160851,42.02565346781844,41.994871288867884,41.96138128819655,41.926432163544135,41.89045855100525,41.8523040057637,41.812955235783114,41.77297013157235,41.730843255532214,41.68908752175077,41.64703987831103,41.60523105691292,41.561722789285184,41.51652088821107,41.471342041983824,41.42518963280299,41.379310300703494,41.332267646051925,41.28566222434093,41.23921151295418,41.19174139698068,41.14348077796747,41.096757715445094,41.048991269699776,41.001154654999915,40.95362639651057,40.906999068939456,40.8592588870664,40.81104514171344,40.763432306784445,40.71602727800532,40.66874260166125,40.62144248512514,40.57333514493717,40.52538201900003,40.47712744608848,40.42977294764388,40.382529917210384,40.33565545145447,40.288749546308466,40.24233618730515,40.195604128054505,40.14971672653593,40.10388979832669,40.05834348580044,40.012557087976504,39.96586480760547,39.91966729170712,39.872354610614074,39.82679873654794,39.78158116046593,39.73624970157995,39.69041801547665,39.64498203597171,39.600317474850115,39.555676439601875,39.511612944529766,39.467483507890016,39.42355591071315,39.37934301374752,39.335269700544245,39.29163907904788,39.24769889969655,39.20444660680237,39.16081121581796,39.1176076752411,39.074331040783015,39.03169961861356,38.98960242225262,38.94703558995787,38.90381587459126,38.86104962945943,38.8193726628219,38.77730570654115,38.7343100183909,38.69217860334248,38.64985205450346,38.60791900969466,38.565662111135396,38.52436422728103,38.483130810685566,38.441307033118676,38.39917441095137,38.357472893089636,38.31645595603047,38.2745737387231,999.6334795951843
FDIPA,0.01,2,49,9,12.973344716308015,12.965978954045134,12.984378277643238,13.047032607630952,13.195311533658732,13.458550321777963,13.807556491624194,14.195905004434039,14.59643764035225,14.986835120038215,15.349085321186793,15.676898810138269,15.969740106739234,16.233172274250485,16.470845693202463,16.68897784514126,16.886949244888918,17.065128462432153,17.22745024855011,17.372569310644987,17.50512782233777,17.625185777715263,17.733727543493607,17.83361491783851,17.925430537016954,18.008903397243465,18.08734532450018,18.161885161199645,18.231625295474338,18.29688720601214,18.360142544186488,18.419956667884623,18.47903440149852,18.53448016220744,18.588648665829204,18.6412239189852,18.692924157189637,18.742720625567923,18.790698670918715,18.837531136770657,18.883855635484515,18.92801964572484,18.972569722283584,19.01615708944387,19.058657338833946,19.099025380782717,19.139206094939095,19.178868433197973,19.21752613843218,19.255380916357986,19.2922576356321,19.327974150157377,19.363833270520026,19.398691904073864,19.43075465373542,19.46233399831352,19.49489584143305,19.52640189212252,19.556624285179982,19.585932032244564,19.615027799866784,19.643250927972343,19.670357765541166,19.697917216788568,19.723937325645004,19.748497998838193,19.773574707613353,19.798535191993924,19.821896517454896,19.845311811883757,19.86849213268017,19.891473640432707,19.913276250423866,19.93496296647466,19.95542919419476,19.976203703884693,19.99636966299226,20.016539006892692,20.036230884810372,20.055537295126175,20.07493624671101,20.093487332945692,20.112688229103064,20.131095612270716,20.149345742276616,20.167826714361613,20.185016831376398,20.202900988019003,20.219737095642806,20.235884185519478,20.2525482098761,20.269577416526978,20.286399380641292,20.302390662909765,20.318395874702375,20.33453079095741,20.351080612558707,20.36667320137712,20.382284018738684,20.398179612432706,1262.6331369876862
