metodo,passo_inicial,iteracoes,raio,semente,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,tempo
FDIPA,0.23111951,1,49,10,0.502,0.8133,0.8686,0.8883,0.9018,0.9119,0.9167,0.9222,0.923,0.9267,0.9286,0.9302,0.9321,0.9326,0.9325,0.9358,0.9361,0.9365,0.9376,0.9364,0.9386,0.9412,0.9419,0.9402,0.9414,0.9418,0.9413,0.9431,0.9433,0.945,0.9419,0.945,0.9441,0.9441,0.9442,0.9446,0.9463,0.9454,0.9464,0.9449,0.946,0.9472,0.9448,0.9464,0.9462,0.9453,0.9456,0.9467,0.9463,0.947,0.9469,0.948,0.9472,0.9472,0.9467,0.9471,0.9471,0.9485,0.9473,0.948,0.9478,0.948,0.9487,0.9477,0.9486,0.9482,0.9491,0.9489,0.9476,0.948,0.9487,0.9484,0.9482,0.9474,0.9487,0.9483,0.949,0.9475,0.9484,0.9501,0.9483,0.9481,0.9488,0.949,0.9486,0.9482,0.9492,0.9491,0.949,0.9492,0.9495,0.9494,0.9497,0.9496,0.9498,0.9495,0.9498,0.9499,0.9494,0.9502,523.326938867569
FDIPA,0.23111951,1,49,11,0.1044,0.3947,0.6907,0.8287,0.8664,0.887,0.8981,0.909,0.9173,0.9209,0.9227,0.9251,0.9276,0.9282,0.9289,0.9319,0.9316,0.9325,0.9306,0.9337,0.9349,0.9354,0.9365,0.9356,0.9371,0.9384,0.938,0.9387,0.9393,0.9403,0.9391,0.9397,0.9414,0.9399,0.9392,0.9413,0.9403,0.9416,0.9407,0.9402,0.9399,0.9411,0.941,0.9431,0.9435,0.943,0.9425,0.9442,0.9419,0.943,0.9428,0.944,0.9439,0.9431,0.943,0.9448,0.9442,0.9448,0.944,0.9453,0.945,0.945,0.9438,0.9454,0.9459,0.9446,0.9466,0.9454,0.9464,0.945,0.9443,0.9459,0.9443,0.946,0.9449,0.9464,0.944,0.9464,0.9453,0.9465,0.9468,0.9457,0.9459,0.9462,0.9472,0.9465,0.9466,0.9463,0.9455,0.9456,0.9466,0.9459,0.9468,0.9465,0.947,0.9479,0.9477,0.9467,0.9461,0.9441,496.3261911869049
FDIPA,0.23111951,1,49,12,0.1038,0.4652,0.7651,0.8423,0.877,0.892,0.8999,0.909,0.913,0.9166,0.9203,0.9235,0.9246,0.9277,0.9282,0.9306,0.9317,0.9333,0.9352,0.935,0.9368,0.9372,0.9389,0.9392,0.9394,0.9369,0.9402,0.9411,0.9384,0.9406,0.9413,0.9401,0.9418,0.9409,0.9415,0.942,0.9419,0.9434,0.9429,0.944,0.9431,0.9423,0.9432,0.9441,0.943,0.9435,0.9431,0.9427,0.9459,0.9445,0.9451,0.9448,0.9462,0.9464,0.9449,0.9449,0.9452,0.9457,0.9458,0.9462,0.9463,0.9469,0.9479,0.9465,0.9478,0.9479,0.947,0.9465,0.9469,0.9453,0.9464,0.946,0.946,0.9473,0.9472,0.9468,0.9488,0.9475,0.9483,0.9482,0.9472,0.9489,0.9476,0.9486,0.9483,0.9491,0.9484,0.9478,0.9483,0.9483,0.9483,0.9488,0.9484,0.9487,0.9492,0.9478,0.9487,0.9476,0.9494,0.9477,485.16583347320557
FDIPA,0.23111951,1,49,13,0.7889,0.879,0.8998,0.9112,0.9168,0.9199,0.9242,0.9279,0.929,0.9317,0.9318,0.9334,0.9341,0.936,0.9359,0.9381,0.9371,0.9387,0.9397,0.9395,0.9396,0.9403,0.9416,0.9394,0.941,0.9408,0.9409,0.9426,0.9427,0.9433,0.9422,0.9434,0.9427,0.9419,0.9431,0.9435,0.9434,0.9443,0.9433,0.9445,0.9437,0.9439,0.945,0.9454,0.9437,0.9446,0.9437,0.9448,0.9451,0.9444,0.9446,0.944,0.9449,0.945,0.9452,0.9453,0.9456,0.9444,0.9454,0.9447,0.9459,0.9449,0.9453,0.9451,0.9454,0.9461,0.9465,0.9448,0.946,0.9457,0.9464,0.9457,0.9471,0.9464,0.9459,0.9464,0.946,0.9458,0.9445,0.9452,0.946,0.9457,0.9465,0.9459,0.9457,0.9464,0.9458,0.9453,0.9462,0.9443,0.9469,0.9454,0.9465,0.9462,0.9463,0.9463,0.9464,0.9457,0.9457,0.9478,484.936322927475
FDIPA,0.23111951,1,49,14,0.8118,0.8773,0.8949,0.9056,0.9113,0.9185,0.9227,0.9236,0.9254,0.9284,0.931,0.933,0.9323,0.9358,0.9357,0.9357,0.9388,0.937,0.9398,0.9388,0.9412,0.9403,0.9413,0.9436,0.9424,0.9439,0.9447,0.9449,0.9438,0.9448,0.9443,0.9453,0.9448,0.9442,0.9442,0.9444,0.9464,0.9446,0.9461,0.9451,0.9462,0.9462,0.9459,0.9466,0.9474,0.9463,0.9474,0.9468,0.947,0.946,0.9483,0.9485,0.9481,0.9473,0.9469,0.9469,0.9455,0.9474,0.9461,0.9478,0.9478,0.949,0.9472,0.9471,0.9496,0.9479,0.9475,0.9491,0.948,0.9467,0.948,0.948,0.9483,0.9487,0.9503,0.948,0.9497,0.95,0.9493,0.9491,0.9493,0.9488,0.949,0.9489,0.9496,0.95,0.9497,0.9496,0.9487,0.9496,0.9492,0.951,0.9495,0.9493,0.9494,0.95,0.9478,0.9503,0.9499,0.9493,480.94640493392944
FDIPA,0.23111951,1,49,15,0.8084,0.8777,0.8967,0.9069,0.9119,0.9166,0.9219,0.9253,0.9267,0.9301,0.9316,0.933,0.9342,0.9348,0.9373,0.9368,0.9382,0.9378,0.9381,0.9391,0.9394,0.9416,0.941,0.9396,0.9405,0.9399,0.9385,0.9397,0.9392,0.9412,0.9388,0.9413,0.9419,0.9433,0.9433,0.9427,0.9411,0.9429,0.9418,0.9418,0.9421,0.9417,0.9438,0.9433,0.9421,0.941,0.9426,0.942,0.9421,0.9431,0.9438,0.9435,0.9445,0.9432,0.9429,0.9453,0.9441,0.9445,0.944,0.9443,0.944,0.9444,0.9454,0.9452,0.946,0.9449,0.9451,0.9435,0.9455,0.9456,0.9444,0.9459,0.9449,0.9453,0.9444,0.9443,0.9455,0.9444,0.9442,0.9455,0.9461,0.9457,0.9447,0.9463,0.9446,0.9453,0.9452,0.9469,0.9459,0.9456,0.9468,0.9465,0.9464,0.9463,0.9456,0.9458,0.9459,0.9461,0.9469,0.947,636.588698387146
FDIPA,0.23111951,1,49,16,0.8218,0.8946,0.9113,0.9164,0.921,0.9266,0.9298,0.9339,0.9334,0.9354,0.9376,0.9388,0.9396,0.9418,0.9422,0.942,0.9431,0.944,0.9436,0.9438,0.9434,0.9445,0.9446,0.9453,0.9452,0.9443,0.9423,0.946,0.945,0.9461,0.9461,0.9454,0.9458,0.9472,0.9463,0.9453,0.9477,0.946,0.9467,0.9473,0.9474,0.9456,0.9465,0.9454,0.9487,0.9477,0.9475,0.9467,0.947,0.9474,0.9467,0.9471,0.9475,0.9493,0.9477,0.9481,0.9485,0.948,0.9488,0.9497,0.9486,0.9474,0.95,0.9502,0.9495,0.9487,0.9484,0.9495,0.9484,0.9493,0.9493,0.948,0.9494,0.9482,0.9496,0.9504,0.9494,0.9485,0.9482,0.9508,0.9492,0.95,0.9487,0.9506,0.9503,0.9503,0.9501,0.9486,0.9498,0.9498,0.949,0.9493,0.9495,0.9503,0.9497,0.9475,0.95,0.9499,0.9501,0.9495,661.6934773921967
FDIPA,0.23111951,1,49,17,0.8091,0.8879,0.9072,0.9175,0.9219,0.9268,0.9292,0.9323,0.9354,0.9354,0.9378,0.938,0.9397,0.9392,0.94,0.942,0.9418,0.9432,0.9417,0.9438,0.9446,0.9438,0.9453,0.9449,0.9466,0.9451,0.9449,0.9454,0.9469,0.946,0.9454,0.9477,0.9477,0.9467,0.9483,0.9481,0.948,0.9484,0.9486,0.9481,0.9491,0.9497,0.95,0.9496,0.9481,0.9495,0.9503,0.9498,0.9498,0.9505,0.9495,0.9503,0.9502,0.9511,0.9499,0.9508,0.9511,0.9507,0.951,0.9514,0.9507,0.9521,0.9513,0.9515,0.9515,0.9523,0.9509,0.9516,0.9511,0.9511,0.9519,0.9525,0.9516,0.9525,0.9522,0.9516,0.9519,0.9517,0.9525,0.9518,0.9506,0.9526,0.9519,0.9514,0.9523,0.9517,0.9515,0.9523,0.9518,0.9524,0.9517,0.9526,0.9521,0.9533,0.9514,0.9527,0.952,0.9527,0.9522,0.9524,804.0064978599548
FDIPA,0.23111951,1,49,18,0.7485,0.8692,0.8887,0.9013,0.9101,0.9155,0.918,0.9215,0.925,0.9278,0.9265,0.9279,0.9292,0.9322,0.9339,0.9343,0.9345,0.9355,0.9371,0.9374,0.9367,0.9398,0.9396,0.9422,0.9401,0.9426,0.9407,0.9413,0.9424,0.9433,0.9417,0.9422,0.9433,0.9434,0.9432,0.9439,0.9447,0.9445,0.9448,0.9445,0.9436,0.9453,0.9448,0.9466,0.946,0.9466,0.946,0.945,0.9455,0.9443,0.9452,0.9453,0.9463,0.9459,0.9454,0.9458,0.946,0.9465,0.9462,0.9466,0.9466,0.9462,0.9442,0.945,0.9451,0.9458,0.9465,0.9465,0.9469,0.9457,0.9455,0.9456,0.9463,0.9461,0.9465,0.9471,0.9467,0.9464,0.9472,0.9457,0.9463,0.9465,0.9452,0.9452,0.9471,0.9468,0.9479,0.9466,0.9479,0.9456,0.9473,0.9467,0.9462,0.9485,0.9465,0.9462,0.9456,0.948,0.9474,0.946,813.0235822200775
FDIPA,0.23111951,1,49,19,0.8116,0.8717,0.8933,0.9086,0.9152,0.9204,0.9245,0.9283,0.9308,0.9317,0.9335,0.9343,0.9373,0.9383,0.9388,0.9385,0.9379,0.9393,0.9405,0.9393,0.9402,0.9412,0.9408,0.9407,0.9424,0.9418,0.9392,0.9413,0.9416,0.9405,0.943,0.9432,0.9425,0.9441,0.9424,0.9434,0.9427,0.9436,0.9431,0.9436,0.9442,0.9447,0.9422,0.9457,0.944,0.9446,0.9456,0.9454,0.9454,0.9446,0.9454,0.9454,0.947,0.9452,0.9459,0.9455,0.9461,0.9469,0.9468,0.9463,0.9463,0.9479,0.9482,0.9469,0.9475,0.9481,0.9473,0.9478,0.9477,0.9483,0.9493,0.9465,0.9489,0.9489,0.9488,0.9466,0.9485,0.9475,0.9493,0.9493,0.9493,0.9484,0.9489,0.9498,0.9488,0.9487,0.9502,0.9482,0.9478,0.949,0.9498,0.9489,0.9493,0.9506,0.9493,0.9515,0.9501,0.9499,0.9514,0.9504,981.2938098907471
