metodo,passo_inicial,iteracoes,raio,semente,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,tempo
FDIPA,0.23111951,2,2,0,2.313426782100712,2.3045926618922463,2.307248611704405,2.3177558811575767,2.30412239671966,2.30959654509946,2.305281749237203,2.31410545810972,2.3063667162817394,2.3054600278912614,2.3085779832609385,2.3082041920715826,2.309137879414645,2.3061189871188192,2.3048171938677124,2.3158202516527,2.3120557634469003,2.3092204364533835,2.3048003982759404,2.305530223994561,2.3054767485515346,2.3103088823728943,2.309273585766791,2.3089490315438366,2.3088098619291957,2.3060174854389617,2.310550325878432,2.30928693617547,2.3055728026025464,2.3060335685347573,2.310680566698855,2.3065997166396097,2.3063702044361527,2.3106752741713383,2.3135475080808954,2.3076557737962045,2.3150783697633104,2.303091635107898,2.3039943261684304,2.3084544420547535,2.306238574060031,2.311055151853404,2.307443284884962,2.3093856116355194,2.3076759093098613,2.3069746959946835,2.3091329531328997,2.3049002896790087,2.307559997145972,2.304038225170175,2.3121661250577343,2.3088727610578887,2.315992662019352,2.3116521837001534,2.306247532787358,2.30517990309799,2.308516462554176,2.3187669035660083,2.3112259272503315,2.310542697470798,2.3054994685157126,2.3039110008137036,2.3051241247656398,2.308236924676698,2.313545052875382,2.30790550039701,2.3029254945361184,2.3114986708690246,2.30293700248614,2.3113604702654196,2.302603086876668,2.309888896003487,2.3047312348619737,2.3136723495711213,2.3108859521478,2.3079303420563986,2.3094549253862,2.3103135867006674,2.3047486020222703,2.3060491161627117,2.3060594140428705,2.3057849750763837,2.30970012789964,2.309577055206533,2.3091798398404095,2.3125117907618566,2.306916388124592,2.3128544624566962,2.302261290978263,2.305510194114573,2.307841759890223,2.3124889129048647,2.3075980717874165,2.3136153264346113,2.308739457787738,2.3087532513746436,2.310592499695522,2.3101962668006983,2.30287464699703,2.304416405864656,1044.3385162353516
FDIPA,0.23111951,2,2,1,2.303165703562621,2.308774513229745,2.3082797448189707,2.305712254054048,2.3031440300595505,2.306254717239353,2.304308895567871,2.3048416154233626,2.3073802507047865,2.308822543242892,2.3059695405495595,2.3085482929350882,2.3020930021503694,2.307211418502747,2.3077638437934547,2.3084630823176533,2.305702648484108,2.3062616301330823,2.305592554112653,2.306340374215575,2.3048945965298224,2.3123724442028877,2.3073816554459556,2.303674106950622,2.303768988954263,2.3097572217409637,2.3126468008594094,2.3060519689545083,2.3122631204849746,2.3044405361246953,2.30585654406622,2.307735846055905,2.3076427099557093,2.3038718332312045,2.3051903701010628,2.303386645548727,2.3092805427621754,2.3082049289884323,2.308013888608548,2.3170212723258974,2.3059316735147544,2.310494969345434,2.3078126473651146,2.3073800730709086,2.306795041216534,2.3069365604876855,2.3030344539394774,2.3083033809582933,2.3068464886751934,2.31049718517951,2.309227694730809,2.3055117296326455,2.3092952260361757,2.3056102221304897,2.3025167330111187,2.304642011224426,2.3037502490112165,2.3079706789726506,2.310491253023953,2.307648268701605,2.3048283561799314,2.3061267325254353,2.3075250495760375,2.3060252109825687,2.308059754537998,2.3046583015736624,2.3030929424196773,2.3065517573583096,2.3171733051503316,2.3130095480981763,2.3067392321596705,2.30556268813909,2.3123432859104427,2.309275417207825,2.304559895559897,2.303095612305615,2.31207004968883,2.311767192140721,2.310929870426028,2.31149242319409,2.3080377038223228,2.309025417819514,2.306964041668512,2.3139934903988832,2.303607028940283,2.3053959461485776,2.3081791342961657,2.3103831682570095,2.3076152905141445,2.3091188623373036,2.305987131666311,2.3073412498887453,2.3055886498254337,2.3073585071272613,2.308490124685695,2.3071973397098144,2.3055935964110783,2.3089677943416476,2.3043371853313515,2.308600859607219,1021.0566527843475
FDIPA,0.23111951,2,2,2,2.304040953305349,2.31090836058524,2.3119832175302886,2.308202464340609,2.311069266987164,2.3038973293792133,2.308956892052518,2.3045430169790637,2.3086789019978107,2.3075969371520664,2.309280991485352,2.3108860812201977,2.3040423942199664,2.3052593656191873,2.3040411766307813,2.3099718879658635,2.302971025628028,2.3137897248657677,2.3057754008299742,2.3088097163609316,2.3055891725747553,2.3121963363684337,2.306005806633297,2.3030416675485506,2.305363246696861,2.303706557162645,2.3079147008856906,2.3069753721186843,2.3090123137246894,2.3057218850581362,2.3058994009289298,2.302657681645781,2.30463089499461,2.3149273236137504,2.3178253839662317,2.3080435202863936,2.304955150730576,2.3073632140134754,2.3116533148837917,2.3073698301447543,2.3098516421160937,2.311495076448014,2.3046538296313073,2.306162291416336,2.309115386390293,2.308309211206736,2.3058560502099086,2.305887470009117,2.309464350928787,2.3059567260118525,2.306169940357347,2.313809472042339,2.3051197434401924,2.3024189541360736,2.3046820090861893,2.312935570726522,2.308187757154925,2.3059979031630475,2.306334012779229,2.3088821035356384,2.3075085323990043,2.3082106157881253,2.3094288852331695,2.3036815134138404,2.3032990475256034,2.311828975789756,2.3113436709419344,2.3075676797619593,2.309640826190332,2.3174080621619613,2.305275316652473,2.3069085249057664,2.309045847358849,2.3069036134978598,2.3085396759443566,2.3059294397560106,2.30797062117353,2.3041798432625784,2.3053161755940166,2.3127261051357038,2.3066958150075263,2.3078243631511426,2.315838520490434,2.3047550292720707,2.311554103457752,2.305952791635828,2.3065225605640127,2.310353316343464,2.3068055399582095,2.3051727844670626,2.305959909881954,2.3108069707197636,2.312185187480947,2.3064933489411508,2.3072437476715972,2.303373975671302,2.3070025111783043,2.3099128843387855,2.3104909243455016,2.3060104207372465,1020.5034184455872
FDIPA,0.23111951,2,2,3,2.3050393184847495,2.3126403578894745,2.310558313500853,2.3032553021086,2.311736323248987,2.3069500814204034,2.30473638067149,2.3122497394168553,2.313673529283427,2.3125724965908745,2.3162514256824687,2.3149826426645768,2.309969749662888,2.3062691801272255,2.3142320954643836,2.3040161639585515,2.3085381888935763,2.308081041626077,2.307129861341229,2.305856876154261,2.3067693286196365,2.315237216392262,2.309148687883365,2.307037254591556,2.3092336035747323,2.3038619487778584,2.3047978589565195,2.3156385716426064,2.3048846063215436,2.3033999834025387,2.308179218032428,2.3126143515470945,2.30540794144672,2.3079910451152954,2.31095525077091,2.3077881510339253,2.3079074658009735,2.311600314014916,2.3061500188019313,2.3027195191952794,2.309255778580242,2.3079430769397913,2.308304606044148,2.3036685417706444,2.305060449873329,2.3099875377949273,2.30636770935298,2.3041305659565627,2.3087390719721044,2.3102551262483235,2.3095659633282213,2.3061496871732174,2.303264734218786,2.3071234036357433,2.307889118216045,2.3062870059795975,2.3085136423391885,2.3078371412364937,2.3141235895849817,2.308917674021505,2.31039684042083,2.306483385393517,2.302415995679728,2.3093996616769132,2.308931044082973,2.3055296135761316,2.305447348475129,2.3091057995696227,2.311494493450491,2.3089710316770007,2.308118681221629,2.307927214976763,2.307008461983568,2.307183789848562,2.3039845314114227,2.3116040625372376,2.309599252433324,2.3044430113804766,2.3079896494407004,2.311349727924445,2.305386293904573,2.3065297903882738,2.311089233446001,2.305563050749476,2.3055657997432286,2.3143463679466807,2.3057437823190137,2.3129018747313523,2.308925337344131,2.31008296752483,2.307931824178891,2.30688686765581,2.313516802946908,2.3067556684071167,2.3062568216451953,2.3072671757734864,2.3123538716585528,2.310349017499281,2.3108619142333215,2.308620371437117,1022.3508529663086
FDIPA,0.23111951,2,2,4,2.3077425353973617,2.3090887793510926,2.3116934376994225,2.3067411906007984,2.3081549065323834,2.3116418471934335,2.308277491276671,2.3037223824441617,2.3022249200190967,2.307890893641029,2.305846092029029,2.307015426721219,2.305300816903458,2.308692847042435,2.3099749685220554,2.306676966875868,2.303157035359651,2.3070084054082836,2.3075503930316805,2.308818125902981,2.304348777036929,2.304305929942554,2.303533024725764,2.305540738947468,2.3125707483308697,2.306480298980906,2.3073794961044123,2.3101324772648573,2.3043212994538522,2.309057526519713,2.304016805107503,2.305408031645717,2.3104732514601576,2.311104310611171,2.3132344180390896,2.3055677274246893,2.3032891088594183,2.3042794541282654,2.3025242986411505,2.305751274231414,2.3100544753583585,2.3065980702042093,2.302792054702127,2.3111971919103915,2.309124207592209,2.3072076477043466,2.305282971696946,2.3051694001631744,2.306304007427308,2.311854019506101,2.3085965752299207,2.311391857841369,2.309039476414175,2.3085254192829474,2.3042348485365283,2.307265052873432,2.308405530373627,2.3082621447222236,2.3070175009555793,2.316403662113006,2.309537672594626,2.311148501098015,2.307685329308474,2.307312526883018,2.3051728514666743,2.3092474436162536,2.308664579267924,2.3060445873184596,2.3087679692651104,2.3057199038178853,2.3071226487868737,2.3062042296577747,2.307217796045599,2.3067928859326585,2.3047251190120606,2.31134449647256,2.304861880583243,2.3057024712658736,2.3066418586362145,2.3072395484517316,2.3082831682089076,2.307915890543859,2.3052333054176795,2.3054523888778826,2.3031499646446676,2.305004202250981,2.3059390620996467,2.3075727197650058,2.3084680589250106,2.3107706842497797,2.306447598630116,2.311526058037776,2.305356832842509,2.3105462795686442,2.306401241201074,2.30866120727291,2.3129531481515837,2.304022191529553,2.3174141542940383,2.3079389517372073,1024.071204662323
FDIPA,0.23111951,2,2,5,2.3074392509532387,2.3112822083177296,2.3106436590424337,2.306700639547813,2.310493255400127,2.3035869609104673,2.303241749900554,2.3112804953203563,2.312761283746608,2.3072575370416626,2.3053040017889908,2.3048643033603136,2.3089082592307673,2.3155954645753685,2.3036179671911254,2.306068623534514,2.3041991430875894,2.3050826579161487,2.310266414258938,2.3076841515789406,2.3080234646494606,2.3049863795300496,2.303889117305048,2.3049958590101807,2.304118690632477,2.3057428395923325,2.3067675409904975,2.30640806997768,2.305341934806595,2.3119389834842217,2.30584724418828,2.3067266611494683,2.308700548397327,2.3062553035921085,2.306152512154046,2.303998189315624,2.308090296068229,2.3137175248402553,2.304829512873637,2.30414085501379,2.3104522344490643,2.308669363114198,2.313217929031267,2.3062655900574827,2.3027843473238208,2.309130699038757,2.3045539568013713,2.3085421843793483,2.3079176027097286,2.311841563139468,2.304019584757115,2.3062288544792313,2.3053201738324085,2.307758379335191,2.308024760864556,2.3087598089805113,2.3066926178379052,2.309530790816843,2.306126030849213,2.3072507870894374,2.3096190520197246,2.309975572949199,2.312727117790129,2.31440333990179,2.308840846700011,2.30479964612891,2.3089269156944114,2.3093821974613986,2.3064528093604957,2.3080648199490232,2.3075708129322843,2.306906372904689,2.303507313733236,2.304912834784434,2.3104321184322063,2.3058410953062967,2.304753829138557,2.3092815484574545,2.306300741802096,2.3089516121355347,2.302573050335898,2.3048725145222972,2.304900973397302,2.304888701800618,2.3064124457732817,2.305676403516803,2.3113696997545436,2.3137134188279953,2.303782182372303,2.3117472901452376,2.3090648886049197,2.309618941303472,2.3056565759151817,2.3059981309868545,2.3091039820464276,2.311171598786378,2.312427209645489,2.3089018098269025,2.3147500868519337,2.3071442843222756,1023.575136423111
FDIPA,0.23111951,2,2,6,2.3109878625089544,2.3051083694430203,2.305951005052827,2.3115328921385574,2.3060249902626273,2.30441697789538,2.3063330582694483,2.3106184388149056,2.3040713857817927,2.3071692300275317,2.311440099787007,2.30672227020663,2.312638708713701,2.3075860139625033,2.305025042468135,2.3094117028533456,2.3101012093292237,2.302606607781682,2.3052542546101282,2.3077522349800517,2.303756970613957,2.3059855830161458,2.309040133364161,2.3079286583868988,2.3075577365935276,2.3077632706809417,2.3063282565247953,2.308103216171379,2.303394390321499,2.307513958816707,2.3100869785794753,2.302137405803297,2.309744814945626,2.3037893363136024,2.3049972911255967,2.3036546682771677,2.306169679952493,2.3094999470396878,2.3098018955680075,2.3117664477886373,2.3146121439137435,2.3123889905521615,2.3047066531057046,2.3091817392714704,2.304140860981772,2.305694269138453,2.303634352210242,2.312608571507504,2.304584444231717,2.307752379387147,2.304682406379458,2.305129281571252,2.3040983217011175,2.3063543856181656,2.3094177701902976,2.3077032481512583,2.3077076947601385,2.3090359701051115,2.3044722262386186,2.302837406860091,2.3084810332602315,2.3021397554853356,2.3047896910764982,2.3062145830411156,2.3047983254424484,2.3091298378091967,2.3087172802372202,2.3049911802906338,2.3096242074665567,2.308087435146847,2.305262996094322,2.3093515696196154,2.3066404257595,2.313252495731535,2.3051969139097017,2.302437836381149,2.306033564884379,2.3093868923969314,2.309303547257748,2.3100073274726123,2.309367034854692,2.30350880249105,2.306589692104862,2.305114894095329,2.3020404038934954,2.311094704973297,2.306369100016928,2.3064295049577965,2.3105233015344306,2.307050020491896,2.308715010410049,2.3169340466611184,2.308550505706494,2.3084837433868075,2.3060686891742215,2.31208089497505,2.304857440729786,2.306554878961006,2.3087017770286393,2.3113574001428043,1020.9390487670898
FDIPA,0.23111951,2,2,7,2.309019440172768,2.31055020710215,2.303308189385113,2.3115879600285822,2.3100351237571175,2.3045770191393506,2.3060457236806484,2.310191332973907,2.303581418278236,2.3064080432151446,2.305386599758893,2.310461776017789,2.3069490107183395,2.3126475737865797,2.3082720832747805,2.3063773294051533,2.3081492476742262,2.307798354373862,2.3069800535429743,2.3073024771504818,2.314756611603588,2.302676215502906,2.308261343261649,2.3053166936698988,2.3088444120405645,2.308931760457194,2.307779082254964,2.315150907140926,2.3078867962645466,2.308318496199092,2.3119266383687815,2.3057380554610427,2.305221641630336,2.3059726668905958,2.302598044485158,2.310969727181921,2.3045880193685804,2.3076440207940987,2.306006946123544,2.309899124705673,2.3038282762544844,2.3153989231996213,2.3034260919993197,2.307716098504434,2.3109430290354522,2.3037422726900125,2.305301902158185,2.307651484258467,2.310769197087808,2.3104558556011017,2.3094457151213397,2.3075886460130643,2.3100699382737355,2.3072960605594313,2.306890780471367,2.3107000830840314,2.30857585753039,2.3085922389311615,2.306209447627853,2.3127952418182214,2.3100694312227037,2.3126512852415133,2.3108843028073043,2.306885111744472,2.3050060635738263,2.3053837850025825,2.3057338846228443,2.3038519075047237,2.312451512361437,2.3072925089045784,2.3087878041674537,2.3081280286810486,2.303574095824575,2.306385298626159,2.308585171112416,2.3047507091761053,2.3121683634311485,2.3186359179053233,2.304633556302832,2.3050079722873895,2.3082766711908014,2.311195904788841,2.3072193186756076,2.3067083583556847,2.308146774627233,2.3108401620834136,2.3067763485983854,2.3104560844434947,2.3093336066801666,2.3059365392858178,2.3068298785832755,2.308486648661075,2.3094401167973264,2.3037306089938094,2.302782102378825,2.304958508648576,2.3028707182337778,2.3029135130913407,2.3162064701585456,2.3078243418349844,1001.7564735412598
FDIPA,0.23111951,2,2,8,2.30551728238116,2.3071725573252575,2.3038937004828175,2.3076498924354536,2.3093579618900666,2.3088816317442657,2.3069520058260133,2.3074273390493367,2.3030369721878237,2.308427694664544,2.313017166353722,2.303919653445051,2.3138066758365845,2.306406403368938,2.307498911034917,2.3100203693788868,2.3087799444497037,2.305225610259803,2.307767635218282,2.3028356199364444,2.306054349276698,2.310482915154168,2.311679562154449,2.305333507414276,2.3073755831705958,2.3085878547904857,2.3045945104536116,2.3059760789483503,2.3126459146387495,2.307305573802085,2.307964720683075,2.3089434696698077,2.3063051958698684,2.302793859117513,2.3036384410664863,2.312049631169569,2.305763994369435,2.306440240070999,2.3084611931819023,2.3081874510016758,2.3088376908914077,2.313875790319785,2.316003197894848,2.3043903366281913,2.3061244102941427,2.3073820301348906,2.3084362995924677,2.3076782361136994,2.3098609057616577,2.3054732574429755,2.314995618116358,2.3090328240199884,2.3054291562271807,2.306121162306042,2.3045357512986695,2.306334913754974,2.309822336851731,2.311028572547442,2.3117548468007567,2.30780099404453,2.305543506254579,2.309071793294165,2.308895768775537,2.310084271597685,2.3111814540172873,2.3080088861237127,2.3059480707795696,2.314026701301969,2.302860991578568,2.3042536819395982,2.304968659822251,2.304599417708163,2.3087663143016544,2.313156395107746,2.309448048551692,2.3068492777691736,2.3064035026162,2.310148823580015,2.305248545446479,2.307034312579154,2.3069985193796185,2.308066071396617,2.3108228432481708,2.3030432222514587,2.3094147179015776,2.3078882249996555,2.3058083614477947,2.3070211744355325,2.3074890890064825,2.308289666637623,2.3046038192330434,2.3055005477338097,2.3099641210579915,2.30459308791533,2.308798868382477,2.3146595873643148,2.3048219795057707,2.3042801703064755,2.310789709052931,2.306667885576066,1133.5702645778656
FDIPA,0.23111951,2,2,9,2.302413833053817,2.3055443280730534,2.3055221774856776,2.3109643887135407,2.311315643808342,2.307242115391464,2.3047524645740003,2.313148620597867,2.3086493436227205,2.304658683990629,2.3160796587869013,2.310163896745184,2.307082709137556,2.3127152730600598,2.305184770897738,2.3049663620555707,2.307256190562853,2.3061606338505145,2.3091959553308077,2.312715454926839,2.3040908877025057,2.3069497953061555,2.3114341483818808,2.304508291071756,2.3049586651817906,2.3064695324431925,2.307423015902273,2.3058940576815408,2.3053704991248676,2.3053354207203878,2.310376094636515,2.3061164215763594,2.313552709180634,2.30437820326786,2.3090886973385474,2.3061365136589935,2.3056638992249363,2.310253996363852,2.308961042074012,2.3046654339377226,2.3112800160820712,2.3051967048091386,2.3064369242250304,2.3064295457863264,2.304656347178106,2.3117770914371234,2.305038415912665,2.305891399703056,2.3105728730466772,2.304523310882396,2.3056777503884613,2.3091723514296563,2.309161342171402,2.3036384317516085,2.304899034212775,2.3140703307429082,2.3067114532875186,2.3072302511181015,2.3052568792098693,2.306419326560027,2.305707178087955,2.3039251853941933,2.306102698030568,2.3059476634866876,2.3086972952399187,2.3049526356101007,2.315574364107166,2.3070138161898828,2.3036481209469275,2.3071589722954267,2.3056207218685083,2.3057418051707566,2.305426320777278,2.3107539467524134,2.3173752887488233,2.3080064125171624,2.3063496177927365,2.3101741783286975,2.3039220387011152,2.3058510197230597,2.305791970774387,2.3038736727333524,2.309801839305534,2.3123078721706336,2.310133494901144,2.3099676144178276,2.3069746269500784,2.3121631756883456,2.304135714773083,2.3025526255196485,2.303811498935504,2.304968965154382,2.307621490214693,2.3110922066021335,2.3067406694856922,2.305039204153159,2.305094962995543,2.3060751342138,2.3067434033632956,2.3090595626622434,721.2763051986694
